Node,Subest,Feeder,
P1RDM1017   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1018   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1022   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1161 ,
P1RDM1030   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,
P1RDM1035   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,
P1RDM1036   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,
P1RDM1048   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,
P1RDM1053   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,
P1RDM1054   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,
P1RDM1056   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,
P1RDM1061   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,
P1RDM1062   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,
P1RDM1078   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,
P1RDM1079   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,
P1RDM1090   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,
P1RDM1093   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,
P1RDM1098   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1099   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1100   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1103   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1105   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1106   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1108   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1114   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1121   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,
P1RDM1126   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1127   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1128   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1129   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,
P1RDM1133   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,
P1RDM1134   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,
P1RDM1137   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8207 ,
P1RDM1138   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8207 ,
P1RDM1141   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1154   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM1156   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM1159   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM1160   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM1161   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,
P1RDM1162   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,
P1RDM1171   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM1172   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM1182   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,
P1RDM1188   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,
P1RDM1192   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,
P1RDM1196   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT4715 ,
P1RDM1197   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT4715 ,
P1RDM1198   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT4715 ,
P1RDM1199   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT4715 ,
P1RDM1200   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT4715 ,
P1RDM1202   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT4715 ,
P1RDM1211   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6634 ,
P1RDM1221   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,
P1RDM1253   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5185 ,
P1RDM1265   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1266   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1267   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1269   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1270   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1271   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1273   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1274   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1275   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1278   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1279   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1282   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT1528 ,
P1RDM1287   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1296   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1297   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1299   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,
P1RDM1307   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,
P1RDM1326   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,
P1RDM1327   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,
P1RDM1328   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,
P1RDM1344   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,
P1RDM1346   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT6854 ,
P1RDM1354   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7147 ,
P1RDM1355   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7147 ,
P1RDM1357   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7147 ,
P1RDM1358   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7147 ,
P1RDM1359   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7147 ,
P1RDM1362   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1367   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7147 ,
P1RDM1369   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7147 ,
P1RDM1370   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7147 ,
P1RDM1382   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1384   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1386   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1387   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1391   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1392   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1397   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1405   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7748 ,
P1RDM1411   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT6854 ,
P1RDM1425   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8207 ,
P1RDM1434   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1435   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1437   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1438   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1439   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1444   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1445   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1446   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM1447   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM1449   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM1450   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM1457   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,
P1RDM1458   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,
P1RDM1461   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1463   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM1464   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM1466   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,
P1RDM1469   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM1473   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM1478   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM1479   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM1485   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT4715 ,
P1RDM1486   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT4715 ,
P1RDM1497   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT2397 ,
P1RDM1498   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT2397 ,
P1RDM1499   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,
P1RDM1500   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,
P1RDM1501   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,
P1RDM1504   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,
P1RDM1512   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5851 ,
P1RDM1514   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5851 ,
P1RDM1521   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5185 ,
P1RDM1528   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5185 ,
P1RDM1535   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5481 ,
P1RDM1540   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5481 ,
P1RDM1541   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5481 ,
P1RDM1549   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1161 ,
P1RDM1550   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1161 ,
P1RDM1551   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1161 ,
P1RDM1554   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1161 ,
P1RDM1556   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1161 ,
P1RDM1557   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1161 ,
P1RDM1559   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1563   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1566   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1567   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1568   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1570   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT1528 ,
P1RDM1571   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT1528 ,
P1RDM1594   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT4805 ,
P1RDM1611   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT6854 ,
P1RDM1612   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT5663 ,
P1RDM1625   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,
P1RDM1626   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,
P1RDM1632   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,
P1RDM1635   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,
P1RDM1637   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,
P1RDM1647   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1672   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1686   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1692   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1695   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1698   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1700   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1703   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,
P1RDM1705   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1707   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7748 ,
P1RDM1708   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7748 ,
P1RDM1710   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7748 ,
P1RDM1713   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1714   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1716   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1718   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7748 ,
P1RDM1719   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7748 ,
P1RDM1724   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1725   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1726   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1729   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1730   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1751   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1752   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1754   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1761   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM1764   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM1771   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM1773   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM1781   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM1785   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM1787   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM1788   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,
P1RDM1789   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,
P1RDM1790   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,
P1RDM1796   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT4715 ,
P1RDM1797   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT4715 ,
P1RDM1807   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6634 ,
P1RDM1809   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6634 ,
P1RDM1810   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6634 ,
P1RDM1811   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6634 ,
P1RDM1813   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT2397 ,
P1RDM1814   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6578 ,
P1RDM1815   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6578 ,
P1RDM1819   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,
P1RDM1824   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,
P1RDM1826   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,
P1RDM1828   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,
P1RDM1829   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,
P1RDM1839   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5185 ,
P1RDM1844   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5185 ,
P1RDM1849   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5481 ,
P1RDM1850   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT7669 ,
P1RDM1851   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT7669 ,
P1RDM1856   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1857   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1858   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1859   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1862   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1863   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1864   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM1872   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,
P1RDM1873   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,
P1RDM1878   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3426 ,
P1RDM1897   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,
P1RDM1906   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,
P1RDM1908   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT3039 ,
P1RDM1909   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT6854 ,
P1RDM1910   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT6854 ,
P1RDM1912   ,P1RHS0_1247 ,P1RHS0_1247 -> P1RDT6854 ,
P1RDM1916   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,
P1RDM1917   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,
P1RDM1920   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,
P1RDM1924   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1925   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1929   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM1930   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM1932   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM1933   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1934   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM1936   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM1938   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM1946   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7147 ,
P1RDM1952   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,
P1RDM1956   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,
P1RDM1959   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,
P1RDM1961   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,
P1RDM1963   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1964   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1969   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1971   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1973   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1974   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1976   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1977   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1978   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1979   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1981   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1982   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1984   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1990   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1993   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM1995   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,
P1RDM1996   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT6561 ,
P1RDM1998   ,P1RHS6_1247 ,P1RHS6_1247 -> P1RDT476  ,
P1RDM1999   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7748 ,
P1RDM2003   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT7748 ,
P1RDM2007   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM2009   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM2010   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT8064 ,
P1RDM2018   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM2019   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM2020   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM2021   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM2024   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM2025   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM2026   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM2033   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM2035   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM2036   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM2042   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM2043   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM2044   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT3467 ,
P1RDM2048   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM2049   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM2050   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM2051   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM2052   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT8208 ,
P1RDM2055   ,P1RHS5_1247 ,P1RHS5_1247 -> P1RDT1339 ,
P1RDM2058   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM2059   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2378 ,
P1RDM2062   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,
P1RDM2063   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,
P1RDM2066   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,
P1RDM2067   ,P1RHS3_1247 ,P1RHS3_1247 -> P1RDT2874 ,
P1RDM2071   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6634 ,
P1RDM2076   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,
P1RDM2077   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,
P1RDM2078   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,
P1RDM2079   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,
P1RDM2081   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT2397 ,
P1RDM2082   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT2397 ,
P1RDM2090   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT6634 ,
P1RDM2113   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,
P1RDM2114   ,P1RHS1_1247 ,P1RHS1_1247 -> P1RDT5979 ,
P1RDM2116   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5481 ,
P1RDM2117   ,P1RHS4_1247 ,P1RHS4_1247 -> P1RDT5481 ,
P1RDM2126   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1161 ,
P1RDM2127   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1161 ,
P1RDM2128   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM2130   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM2132   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM2133   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM2135   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM2136   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM2137   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM2139   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM2140   ,P1RHS7_1247 ,P1RHS7_1247 -> P1RDT1291 ,
P1RDM2145   ,P1RHS2_1247 ,P1RHS2_1247 -> P1RDT1528 ,
